Acedamic percentage,Hours Studying per day,Logical quotient rating,hackathons,coding skills rating,public speaking points,can work long time before system,self-learning capability,Extra-courses did,certifications,workshops,talenttests taken,olympiads,reading and writing skills,memory capability score,Interested subjects,interested career area,Job/Higher Studies,Type of company want to settle in,Taken inputs from seniors or elders,interested in games,Interested Type of Books,Salary Range Expected,Gentle or Tuff behaviour,Salary/work,hard/smart worker,Introvert,Suggested Job Role
79,7,5,6,7,5,yes,yes,yes,shell programming,hacking,yes,no,excellent,excellent,data engineering,security,higherstudies,Service Based,yes,yes,Mystery,Work,stubborn,salary,hard worker,no,Network Security Administrator
87,10,7,3,9,9,yes,yes,no,machine learning,web technologies,no,yes,medium,medium,Computer Architecture,Business process analyst,job,Service Based,yes,yes,Childrens,salary,stubborn,salary,hard worker,no,Business Intelligence Analyst
92,4,7,0,6,8,yes,yes,no,shell programming,web technologies,no,no,medium,poor,hacking,cloud computing,higherstudies,Finance,no,no,Mystery,Work,stubborn,work,smart worker,yes,CRM Business Analyst
62,5,9,6,2,6,no,no,yes,machine learning,hacking,yes,yes,medium,medium,Management,testing,job,Service Based,yes,yes,Art,salary,stubborn,salary,hard worker,no,Software Developer
70,6,2,5,4,9,no,yes,no,shell programming,hacking,no,yes,medium,medium,Computer Architecture,cloud computing,higherstudies,Sales and Marketing,yes,no,Math,Work,gentle,salary,hard worker,no,Information Technology Manager
77,11,8,4,6,5,no,no,no,machine learning,web technologies,yes,yes,poor,excellent,Computer Architecture,cloud computing,job,Service Based,yes,yes,Cookbooks,salary,stubborn,work,smart worker,no,Project Manager
93,12,7,5,1,2,yes,no,yes,shell programming,data science,no,no,poor,excellent,cloud computing,Business process analyst,job,product development,yes,no,Self help,salary,stubborn,work,hard worker,yes,Database Developer
62,8,2,4,6,5,no,no,no,hadoop,system designing,yes,no,medium,poor,hacking,security,higherstudies,BPA,yes,no,Series,Work,gentle,work,smart worker,no,CRM Business Analyst
84,12,9,1,3,9,no,yes,yes,shell programming,testing,yes,no,medium,excellent,IOT,cloud computing,higherstudies,Sales and Marketing,no,yes,Health,salary,stubborn,work,hard worker,no,Software Quality Assurance (QA) / Testing
78,9,7,2,9,4,yes,yes,no,hadoop,system designing,no,yes,poor,excellent,data engineering,testing,higherstudies,Sales and Marketing,yes,no,Horror,salary,gentle,work,smart worker,no,Systems Analyst
74,11,5,1,9,4,no,yes,no,distro making,testing,yes,yes,excellent,medium,networks,cloud computing,higherstudies,Web Services,yes,no,Guide,Work,gentle,salary,hard worker,no,Database Manager
90,8,2,4,6,2,yes,yes,no,shell programming,database security,yes,no,medium,excellent,Software Engineering,cloud computing,job,product development,yes,no,Autobiographies,Work,gentle,salary,smart worker,no,Database Manager
77,4,6,6,8,8,no,yes,no,hadoop,data science,yes,yes,poor,medium,networks,system developer,higherstudies,Testing and Maintainance Services,no,yes,Dictionaries,Work,gentle,salary,hard worker,yes,Database Manager
90,8,1,0,6,9,yes,no,no,machine learning,game development,no,yes,excellent,poor,IOT,security,higherstudies,product development,no,yes,Romance,Work,stubborn,work,smart worker,yes,Network Engineer
63,6,9,5,5,2,no,no,no,machine learning,testing,no,no,poor,excellent,Software Engineering,cloud computing,higherstudies,Web Services,no,no,Satire,salary,stubborn,work,hard worker,no,Information Technology Auditor
75,5,7,3,4,6,no,no,no,r programming,hacking,no,no,excellent,poor,cloud computing,Business process analyst,job,Product based,no,no,Self help,salary,gentle,salary,hard worker,yes,Database Developer
64,5,8,3,4,1,no,yes,no,python,database security,yes,no,poor,poor,programming,testing,job,Sales and Marketing,no,no,Science fiction,salary,stubborn,salary,hard worker,yes,Database Manager
74,11,1,0,7,6,yes,yes,yes,shell programming,testing,no,yes,excellent,excellent,data engineering,security,higherstudies,Service Based,no,yes,Poetry,salary,gentle,salary,smart worker,no,UX Designer
84,10,4,5,5,5,yes,no,yes,full stack,testing,no,no,medium,excellent,Software Engineering,Business process analyst,job,Finance,yes,no,Horror,Work,gentle,work,hard worker,no,Network Security Engineer
69,7,9,1,7,1,no,no,yes,information security,data science,yes,no,poor,medium,data engineering,system developer,job,Service Based,no,no,Horror,Work,stubborn,work,smart worker,yes,Software Systems Engineer
79,4,6,6,6,9,yes,yes,no,machine learning,testing,no,yes,poor,medium,Software Engineering,system developer,job,Testing and Maintainance Services,no,no,Series,Work,stubborn,work,smart worker,yes,Solutions Architect
70,10,6,4,5,3,no,yes,yes,python,cloud computing,yes,no,medium,excellent,Software Engineering,system developer,job,Testing and Maintainance Services,yes,yes,Childrens,salary,stubborn,work,smart worker,yes,Network Security Engineer
62,6,1,6,6,5,no,no,yes,app development,cloud computing,no,yes,poor,medium,parallel computing,security,higherstudies,Finance,yes,yes,Fantasy,Work,gentle,work,hard worker,yes,Design & UX
83,9,9,2,2,9,yes,no,no,full stack,database security,no,no,excellent,medium,Software Engineering,Business process analyst,higherstudies,product development,no,yes,Diaries,Work,gentle,work,hard worker,yes,Applications Developer
77,6,3,2,3,2,yes,no,yes,distro making,testing,no,yes,medium,excellent,networks,developer,job,Service Based,yes,yes,Travel,Work,stubborn,work,smart worker,no,Technical Services/Help Desk/Tech Support
91,8,1,3,7,9,no,yes,no,full stack,cloud computing,yes,yes,medium,excellent,parallel computing,system developer,job,BPA,yes,no,Poetry,salary,gentle,salary,smart worker,yes,Technical Engineer
81,7,9,1,9,6,yes,no,no,machine learning,data science,no,yes,medium,excellent,networks,system developer,higherstudies,BPA,yes,yes,Religion-Spirituality,salary,stubborn,salary,hard worker,no,Network Engineer
63,4,3,5,5,7,no,yes,yes,full stack,data science,yes,yes,excellent,medium,Management,testing,higherstudies,BPA,no,yes,Biographies,salary,stubborn,work,smart worker,no,Applications Developer
76,11,2,5,5,7,yes,no,yes,hadoop,testing,yes,no,excellent,poor,data engineering,testing,higherstudies,Web Services,no,yes,Guide,Work,stubborn,salary,hard worker,yes,Technical Engineer
69,10,5,0,7,4,yes,no,yes,app development,system designing,yes,yes,excellent,excellent,Computer Architecture,testing,higherstudies,BPA,yes,yes,Mystery,Work,gentle,work,smart worker,no,Software Systems Engineer
80,11,6,4,8,5,no,no,yes,full stack,game development,no,yes,medium,excellent,data engineering,system developer,job,BPA,no,yes,Poetry,Work,stubborn,work,hard worker,yes,Network Engineer
83,11,1,3,8,1,yes,no,no,information security,data science,yes,yes,excellent,poor,programming,system developer,higherstudies,Web Services,no,yes,Prayer books,salary,gentle,work,smart worker,no,Information Technology Manager
85,7,7,2,7,7,no,yes,no,machine learning,data science,no,no,medium,medium,Computer Architecture,cloud computing,higherstudies,Web Services,yes,yes,Poetry,Work,stubborn,salary,smart worker,no,Programmer Analyst
94,6,7,2,5,4,no,yes,no,python,data science,yes,no,medium,excellent,data engineering,testing,job,SAaS services,yes,yes,Dictionaries,salary,gentle,salary,hard worker,yes,Portal Administrator
82,4,5,0,7,3,no,no,no,hadoop,database security,yes,yes,excellent,poor,cloud computing,Business process analyst,job,Sales and Marketing,no,yes,Childrens,Work,gentle,work,smart worker,yes,Software Engineer
70,4,7,0,8,1,no,yes,yes,app development,testing,no,no,medium,excellent,IOT,security,higherstudies,product development,no,no,Religion-Spirituality,salary,stubborn,salary,smart worker,yes,CRM Technical Developer
77,11,3,0,1,6,no,yes,yes,machine learning,testing,yes,yes,poor,excellent,cloud computing,testing,higherstudies,Service Based,yes,no,History,salary,gentle,salary,smart worker,no,Software Quality Assurance (QA) / Testing
94,4,8,1,5,9,yes,yes,yes,machine learning,testing,yes,yes,excellent,excellent,parallel computing,Business process analyst,higherstudies,Cloud Services,no,yes,Prayer books,salary,stubborn,work,smart worker,yes,Software Developer
73,12,5,1,5,7,yes,yes,yes,full stack,system designing,no,yes,poor,poor,hacking,security,job,SAaS services,yes,no,Series,salary,stubborn,work,smart worker,no,Portal Administrator
83,11,5,1,4,8,no,no,no,shell programming,database security,yes,yes,medium,excellent,Management,cloud computing,job,Web Services,yes,no,Encyclopedias,salary,stubborn,work,hard worker,no,Business Systems Analyst
81,7,8,0,7,2,no,no,no,distro making,data science,yes,no,poor,medium,Computer Architecture,testing,job,Service Based,no,no,History,Work,stubborn,salary,hard worker,yes,Network Security Engineer
76,8,3,6,8,7,no,yes,no,hadoop,system designing,yes,no,excellent,medium,parallel computing,developer,job,Sales and Marketing,yes,yes,Guide,Work,gentle,work,smart worker,yes,Technical Support
94,9,9,6,8,2,yes,no,yes,r programming,data science,no,no,excellent,medium,cloud computing,testing,higherstudies,Cloud Services,no,yes,Series,salary,stubborn,work,smart worker,yes,Database Developer
71,7,7,6,6,1,yes,yes,yes,r programming,hacking,yes,yes,excellent,excellent,Management,Business process analyst,higherstudies,SAaS services,no,no,Anthology,salary,gentle,work,hard worker,no,Business Systems Analyst
84,12,6,6,2,3,yes,yes,no,hadoop,cloud computing,yes,yes,poor,excellent,Computer Architecture,security,higherstudies,Web Services,no,yes,Health,salary,stubborn,work,hard worker,no,Design & UX
84,12,1,3,2,2,no,no,no,app development,testing,yes,no,medium,excellent,data engineering,system developer,job,BPA,no,yes,Cookbooks,Work,gentle,salary,hard worker,yes,Software Systems Engineer
77,12,5,1,8,8,yes,no,no,r programming,data science,yes,no,poor,medium,programming,testing,job,product development,no,no,Math,salary,gentle,salary,hard worker,no,Network Engineer
67,5,3,4,1,1,no,no,yes,shell programming,hacking,yes,no,poor,poor,programming,testing,higherstudies,Sales and Marketing,yes,no,Science fiction,salary,gentle,work,hard worker,no,Network Security Administrator
71,6,1,0,6,9,yes,yes,no,machine learning,system designing,no,no,medium,medium,IOT,security,job,BPA,yes,yes,Diaries,Work,gentle,work,smart worker,yes,Design & UX
81,9,6,5,4,3,yes,yes,no,information security,cloud computing,yes,yes,excellent,excellent,hacking,testing,higherstudies,Sales and Marketing,no,no,Series,Work,gentle,salary,hard worker,no,Information Technology Manager
83,9,1,1,6,3,yes,no,no,distro making,data science,no,no,excellent,poor,cloud computing,security,job,Testing and Maintainance Services,no,yes,Trilogy,salary,stubborn,salary,hard worker,no,Database Developer
88,10,3,6,6,3,no,no,no,app development,database security,no,yes,excellent,medium,networks,Business process analyst,job,Product based,no,no,Romance,salary,stubborn,work,hard worker,yes,Project Manager
89,5,6,6,9,8,no,no,yes,machine learning,web technologies,no,yes,poor,medium,Software Engineering,security,job,Product based,no,yes,Religion-Spirituality,salary,gentle,salary,smart worker,yes,Software Engineer
80,12,9,4,3,4,no,yes,yes,app development,hacking,yes,yes,poor,excellent,networks,security,higherstudies,product development,yes,no,Trilogy,salary,gentle,work,hard worker,yes,Information Security Analyst
86,11,4,1,2,9,no,no,yes,hadoop,data science,no,no,medium,poor,cloud computing,security,higherstudies,Testing and Maintainance Services,no,yes,History,Work,stubborn,work,smart worker,yes,Business Systems Analyst
82,8,4,0,6,1,no,no,no,r programming,data science,yes,no,excellent,poor,data engineering,cloud computing,job,Sales and Marketing,yes,no,Health,Work,stubborn,work,hard worker,yes,Mobile Applications Developer
94,7,7,2,4,7,no,no,yes,distro making,web technologies,yes,no,poor,medium,networks,security,job,Testing and Maintainance Services,no,yes,Poetry,salary,gentle,work,hard worker,no,Information Technology Manager
86,11,3,0,1,3,no,yes,no,python,cloud computing,yes,yes,poor,medium,data engineering,security,higherstudies,Service Based,no,yes,Health,salary,gentle,salary,hard worker,no,Project Manager
82,12,2,5,1,1,yes,no,no,python,game development,yes,yes,medium,medium,data engineering,Business process analyst,job,product development,yes,yes,Travel,salary,gentle,work,smart worker,no,Software Developer
61,5,4,0,2,6,yes,no,yes,python,data science,yes,no,poor,poor,hacking,cloud computing,higherstudies,Service Based,yes,no,Religion-Spirituality,salary,gentle,salary,smart worker,yes,Data Architect
90,4,4,3,1,2,yes,yes,no,r programming,data science,yes,no,medium,poor,Software Engineering,developer,job,Cloud Services,no,yes,Romance,Work,gentle,salary,hard worker,no,Business Systems Analyst
66,4,8,2,6,3,yes,no,yes,distro making,testing,no,no,excellent,medium,cloud computing,developer,job,Testing and Maintainance Services,no,yes,Religion-Spirituality,Work,gentle,work,hard worker,yes,Business Systems Analyst
78,10,8,1,9,1,yes,yes,yes,r programming,system designing,yes,no,poor,poor,Management,system developer,higherstudies,Product based,no,no,Self help,Work,gentle,work,hard worker,yes,Information Technology Manager
69,4,6,1,8,8,yes,yes,no,shell programming,system designing,yes,yes,poor,poor,cloud computing,Business process analyst,higherstudies,product development,yes,no,Horror,salary,gentle,salary,hard worker,no,Network Security Administrator
90,8,5,2,8,2,yes,no,no,python,testing,no,yes,medium,excellent,Computer Architecture,developer,higherstudies,Web Services,yes,no,Series,salary,gentle,work,smart worker,yes,Data Architect
81,10,9,2,6,4,yes,yes,yes,information security,database security,yes,yes,medium,medium,parallel computing,testing,job,Testing and Maintainance Services,yes,no,Science,salary,gentle,salary,smart worker,no,Information Technology Auditor
72,8,9,5,6,2,no,yes,no,distro making,game development,no,yes,poor,medium,parallel computing,developer,job,Finance,yes,no,Encyclopedias,Work,stubborn,salary,hard worker,yes,CRM Business Analyst
74,11,7,5,1,2,yes,no,no,distro making,web technologies,yes,no,excellent,poor,networks,developer,job,Sales and Marketing,no,no,Comics,Work,stubborn,salary,smart worker,yes,Network Engineer
75,7,3,3,4,2,yes,no,no,information security,data science,no,yes,poor,medium,networks,cloud computing,higherstudies,product development,yes,yes,Cookbooks,Work,stubborn,work,hard worker,no,Network Security Engineer
91,9,3,4,1,8,no,no,no,app development,data science,no,yes,excellent,medium,programming,system developer,job,Cloud Services,no,yes,Health,Work,stubborn,salary,hard worker,yes,Database Developer
60,11,7,1,7,3,no,no,no,distro making,system designing,yes,yes,medium,poor,networks,cloud computing,job,Sales and Marketing,no,yes,Travel,Work,stubborn,salary,smart worker,yes,Technical Support
65,9,1,4,4,7,no,yes,no,distro making,hacking,no,yes,medium,medium,parallel computing,system developer,higherstudies,product development,yes,no,Health,salary,gentle,work,smart worker,no,Network Security Engineer
93,8,1,6,1,1,no,yes,no,hadoop,cloud computing,no,no,poor,poor,programming,cloud computing,higherstudies,Testing and Maintainance Services,no,no,Horror,salary,gentle,salary,hard worker,no,E-Commerce Analyst
92,11,8,4,3,4,no,no,no,r programming,database security,yes,yes,excellent,excellent,hacking,cloud computing,higherstudies,Sales and Marketing,yes,no,Mystery,Work,stubborn,salary,hard worker,yes,Technical Support
93,7,9,0,4,1,no,no,yes,python,cloud computing,yes,yes,poor,excellent,networks,testing,job,Product based,no,yes,History,salary,stubborn,salary,smart worker,yes,Design & UX
67,11,1,1,7,8,yes,no,no,machine learning,hacking,yes,yes,poor,poor,Computer Architecture,cloud computing,job,Service Based,yes,no,Childrens,Work,gentle,salary,hard worker,no,Network Security Engineer
69,9,6,1,8,5,no,yes,no,distro making,hacking,no,yes,poor,poor,hacking,security,higherstudies,Testing and Maintainance Services,yes,yes,Poetry,salary,stubborn,salary,hard worker,yes,Technical Engineer
73,8,7,2,7,2,yes,no,no,app development,data science,no,no,excellent,poor,networks,system developer,job,product development,no,no,Self help,Work,stubborn,work,hard worker,no,Database Manager
